,flight_name,flight_id,start_time,end_time,travel_time,stops,fare,source,destination
2470,Air India,AI - 770,20:15,13:25,17h 10m,"2 Stops (DEL, BOM)","35,771",CU-Kolkata,JAI-Jaipur
2471,Air India,AI - 785,17:00,13:25,20h 25m,"2 Stops (MAA, BOM)","46,344",CU-Kolkata,JAI-Jaipur
2472,Vistara,UK - 708,20:20,15:35,19h 15m,1 stop at Delhi,"11,151",CU-Kolkata,SXR-Srinagar
2473,Vistara,UK - 738,18:45,15:35,20h 50m,1 stop at Delhi,"11,151",CU-Kolkata,SXR-Srinagar
2474,Vistara,UK - 778,15:20,15:35,24h 15m,1 stop at Delhi,"11,151",CU-Kolkata,SXR-Srinagar
2475,IndiGo,6E - 2746,23:45,09:00,9h 15m,1 stop at Delhi,"11,495",CU-Kolkata,SXR-Srinagar
2476,IndiGo,6E - 2746,23:45,10:10,10h 25m,1 stop at Delhi,"11,495",CU-Kolkata,SXR-Srinagar
2477,IndiGo,6E - 2716,21:35,09:00,11h 25m,1 stop at Delhi,"11,495",CU-Kolkata,SXR-Srinagar
2478,Air India,AI - 770,20:15,09:05,12h 50m,1 stop at Delhi,"12,251",CU-Kolkata,SXR-Srinagar
2479,Air India,AI - 770,20:15,11:50,15h 35m,1 stop at Delhi,"12,251",CU-Kolkata,SXR-Srinagar
2480,Air India,AI - 770,20:15,13:40,17h 25m,"2 Stops (DEL, IXJ)","12,251",CU-Kolkata,SXR-Srinagar
2481,Air India,AI - 768,15:30,09:05,17h 35m,1 stop at Delhi,"12,251",CU-Kolkata,SXR-Srinagar
2482,Air India,AI - 768,15:30,11:50,20h 20m,1 stop at Delhi,"12,251",CU-Kolkata,SXR-Srinagar
2483,Air India,AI - 768,15:30,13:40,22h 10m,"2 Stops (DEL, IXJ)","12,251",CU-Kolkata,SXR-Srinagar
2484,SpiceJet,SG - 8252,21:45,17:15,19h 30m,1 stop at Delhi,"13,303",CU-Kolkata,SXR-Srinagar
2485,SpiceJet,SG - 8252,21:45,18:10,20h 25m,1 stop at Delhi,"13,303",CU-Kolkata,SXR-Srinagar
2486,SpiceJet,SG - 8264,15:40,17:15,25h 35m,1 stop at Delhi,"13,303",CU-Kolkata,SXR-Srinagar
2487,SpiceJet,SG - 8264,15:40,18:10,26h 30m,1 stop at Delhi,"13,303",CU-Kolkata,SXR-Srinagar
2488,Vistara,UK - 708,20:20,12:00,15h 40m,1 stop at Delhi,"14,487",CU-Kolkata,SXR-Srinagar
2489,Vistara,UK - 738,18:45,12:00,17h 15m,1 stop at Delhi,"14,802",CU-Kolkata,SXR-Srinagar
2490,Vistara,UK - 778,15:20,12:00,20h 40m,1 stop at Delhi,"15,222",CU-Kolkata,SXR-Srinagar
2491,Vistara,UK - 774,20:45,13:10,16h 25m,1 stop at Mumbai,"24,566",CU-Kolkata,SXR-Srinagar
2492,Vistara,UK - 776,17:35,13:10,19h 35m,1 stop at Mumbai,"25,512",CU-Kolkata,SXR-Srinagar
2493,Vistara,UK - 708,20:20,13:10,16h 50m,"2 Stops (DEL, BOM)","26,014",CU-Kolkata,SXR-Srinagar
2494,Vistara,UK - 738,18:45,13:10,18h 25m,"2 Stops (DEL, BOM)","27,274",CU-Kolkata,SXR-Srinagar
2495,Vistara,UK - 708,20:20,13:10,16h 50m,"2 Stops (DEL, BOM)","28,303",CU-Kolkata,SXR-Srinagar
2496,Vistara,UK - 738,18:45,13:10,18h 25m,"2 Stops (DEL, BOM)","28,303",CU-Kolkata,SXR-Srinagar
2497,Vistara,UK - 778,15:20,13:10,21h 50m,"2 Stops (DEL, BOM)","28,303",CU-Kolkata,SXR-Srinagar
2498,Vistara,UK - 778,15:20,13:10,21h 50m,"2 Stops (DEL, BOM)","28,303",CU-Kolkata,SXR-Srinagar
2499,Vistara,UK - 778,15:20,13:10,21h 50m,"2 Stops (DEL, BOM)","34,332",CU-Kolkata,SXR-Srinagar
2500,Air India,AI - 526,19:00,11:50,16h 50m,"2 Stops (HYD, DEL)","39,551",CU-Kolkata,SXR-Srinagar
2501,Air India,AI - 526,19:00,13:40,18h 40m,"3 Stops (HYD, DEL, IXJ)","39,551",CU-Kolkata,SXR-Srinagar
2502,Air India,AI - 785,17:00,11:50,18h 50m,"2 Stops (MAA, DEL)","45,116",CU-Kolkata,SXR-Srinagar
2503,Air India,AI - 785,17:00,13:40,20h 40m,"3 Stops (MAA, DEL, IXJ)","45,116",CU-Kolkata,SXR-Srinagar
2504,Air Asia,I5 - 1563,18:40,19:50,1h 10m,Non Stop,"5,142",CU-Kolkata,BBI-Bhubaneshwar
2505,IndiGo,6E - 663,21:30,22:40,1h 10m,Non Stop,"5,562",CU-Kolkata,BBI-Bhubaneshwar
2506,IndiGo,6E - 7583,16:25,17:45,1h 20m,Non Stop,"10,182",CU-Kolkata,BBI-Bhubaneshwar
2507,Air India,AI - 768,15:30,20:55,5h 25m,1 stop at Delhi,"15,642",CU-Kolkata,BBI-Bhubaneshwar
2508,Vistara,UK - 708,20:20,12:25,16h 5m,1 stop at Delhi,"21,312",CU-Kolkata,BBI-Bhubaneshwar
2509,Vistara,UK - 738,18:45,12:25,17h 40m,1 stop at Delhi,"21,312",CU-Kolkata,BBI-Bhubaneshwar
2510,Vistara,UK - 778,15:20,12:25,21h 5m,1 stop at Delhi,"21,732",CU-Kolkata,BBI-Bhubaneshwar
2511,Vistara,UK - 774,20:45,08:00,11h 15m,1 stop at Mumbai,"23,201",CU-Kolkata,BBI-Bhubaneshwar
2512,Vistara,UK - 776,17:35,08:00,14h 25m,1 stop at Mumbai,"24,147",CU-Kolkata,BBI-Bhubaneshwar
2513,Vistara,UK - 708,20:20,19:55,23h 35m,1 stop at Delhi,"24,462",CU-Kolkata,BBI-Bhubaneshwar
2514,Vistara,UK - 738,18:45,19:55,25h 10m,1 stop at Delhi,"24,462",CU-Kolkata,BBI-Bhubaneshwar
2515,Vistara,UK - 774,20:45,20:35,23h 50m,1 stop at Mumbai,"26,876",CU-Kolkata,BBI-Bhubaneshwar
2516,Vistara,UK - 776,17:35,20:35,27h,1 stop at Mumbai,"27,822",CU-Kolkata,BBI-Bhubaneshwar
2517,Vistara,UK - 708,20:20,08:55,12h 35m,1 stop at Delhi,"28,662",CU-Kolkata,BBI-Bhubaneshwar
2518,Vistara,UK - 738,18:45,08:55,14h 10m,1 stop at Delhi,"28,662",CU-Kolkata,BBI-Bhubaneshwar
2519,Vistara,UK - 778,15:20,08:55,17h 35m,1 stop at Delhi,"29,082",CU-Kolkata,BBI-Bhubaneshwar
2520,Vistara,UK - 708,20:20,20:35,24h 15m,"2 Stops (DEL, BOM)","29,584",CU-Kolkata,BBI-Bhubaneshwar
2521,Vistara,UK - 708,20:20,20:35,24h 15m,"2 Stops (DEL, BOM)","29,584",CU-Kolkata,BBI-Bhubaneshwar
2522,Vistara,UK - 708,20:20,20:35,24h 15m,"2 Stops (DEL, BOM)","29,584",CU-Kolkata,BBI-Bhubaneshwar
2523,Vistara,UK - 708,20:20,20:35,24h 15m,"2 Stops (DEL, BOM)","29,584",CU-Kolkata,BBI-Bhubaneshwar
2524,Vistara,UK - 708,20:20,20:35,24h 15m,"2 Stops (DEL, BOM)","29,584",CU-Kolkata,BBI-Bhubaneshwar
2525,Vistara,UK - 738,18:45,20:35,25h 50m,"2 Stops (DEL, BOM)","29,584",CU-Kolkata,BBI-Bhubaneshwar
2526,Vistara,UK - 738,18:45,20:35,25h 50m,"2 Stops (DEL, BOM)","29,584",CU-Kolkata,BBI-Bhubaneshwar
2527,Vistara,UK - 738,18:45,20:35,25h 50m,"2 Stops (DEL, BOM)","29,584",CU-Kolkata,BBI-Bhubaneshwar
2528,Vistara,UK - 778,15:20,08:00,16h 40m,"2 Stops (DEL, BOM)","35,067",CU-Kolkata,BBI-Bhubaneshwar
2529,Air India,AI - 770,20:15,13:15,17h,1 stop at Delhi,"35,666",CU-Kolkata,BBI-Bhubaneshwar
2530,Air India,AI - 768,15:30,13:15,21h 45m,1 stop at Delhi,"35,666",CU-Kolkata,BBI-Bhubaneshwar
2531,SpiceJet,SG - 3229,14:45,16:20,1h 35m,Non Stop,"4,942",CU-Kolkata,IXB-Bagdogra
2532,Air India,AI - 770,20:15,13:15,17h,1 stop at Delhi,"23,142",CU-Kolkata,IXB-Bagdogra
2533,Air India,AI - 768,15:30,13:15,21h 45m,1 stop at Delhi,"23,142",CU-Kolkata,IXB-Bagdogra
2534,Air India,AI - 526,19:00,13:15,18h 15m,"2 Stops (HYD, DEL)","48,012",CU-Kolkata,IXB-Bagdogra
2535,Air India,AI - 785,17:00,13:15,20h 15m,"2 Stops (MAA, DEL)","53,312",CU-Kolkata,IXB-Bagdogra
2536,IndiGo,6E - 378,14:15,15:35,1h 20m,Non Stop,"8,543",CU-Kolkata,VNS-Varanasi
2537,Vistara,UK - 708,20:20,14:45,18h 25m,1 stop at Delhi,"25,092",CU-Kolkata,VNS-Varanasi
2538,Vistara,UK - 774,20:45,15:35,18h 50m,1 stop at Mumbai,"25,301",CU-Kolkata,VNS-Varanasi
2539,Vistara,UK - 738,18:45,14:45,20h,1 stop at Delhi,"25,407",CU-Kolkata,VNS-Varanasi
2540,Vistara,UK - 778,15:20,14:45,23h 25m,1 stop at Delhi,"25,827",CU-Kolkata,VNS-Varanasi
2541,Vistara,UK - 776,17:35,15:35,22h,1 stop at Mumbai,"26,247",CU-Kolkata,VNS-Varanasi
2542,Vistara,UK - 708,20:20,15:35,19h 15m,"2 Stops (DEL, BOM)","26,749",CU-Kolkata,VNS-Varanasi
2543,Vistara,UK - 708,20:20,15:35,19h 15m,"2 Stops (DEL, BOM)","26,749",CU-Kolkata,VNS-Varanasi
2544,Vistara,UK - 708,20:20,15:35,19h 15m,"2 Stops (DEL, BOM)","26,749",CU-Kolkata,VNS-Varanasi
2545,Vistara,UK - 708,20:20,15:35,19h 15m,"2 Stops (DEL, BOM)","26,749",CU-Kolkata,VNS-Varanasi
2546,Vistara,UK - 738,18:45,15:35,20h 50m,"2 Stops (DEL, BOM)","28,009",CU-Kolkata,VNS-Varanasi
2547,Vistara,UK - 738,18:45,15:35,20h 50m,"2 Stops (DEL, BOM)","28,009",CU-Kolkata,VNS-Varanasi
2548,Vistara,UK - 738,18:45,15:35,20h 50m,"2 Stops (DEL, BOM)","28,009",CU-Kolkata,VNS-Varanasi
2549,Vistara,UK - 738,18:45,15:35,20h 50m,"2 Stops (DEL, BOM)","28,009",CU-Kolkata,VNS-Varanasi
2550,Vistara,UK - 708,20:20,15:35,19h 15m,"2 Stops (DEL, BOM)","29,038",CU-Kolkata,VNS-Varanasi
2551,Vistara,UK - 738,18:45,15:35,20h 50m,"2 Stops (DEL, BOM)","29,038",CU-Kolkata,VNS-Varanasi
2552,Vistara,UK - 778,15:20,15:35,24h 15m,"2 Stops (DEL, BOM)","29,038",CU-Kolkata,VNS-Varanasi
2553,Vistara,UK - 778,15:20,15:35,24h 15m,"2 Stops (DEL, BOM)","29,038",CU-Kolkata,VNS-Varanasi
2554,Vistara,UK - 778,15:20,15:35,24h 15m,"2 Stops (DEL, BOM)","34,017",CU-Kolkata,VNS-Varanasi
2555,Vistara,UK - 778,15:20,15:35,24h 15m,"2 Stops (DEL, BOM)","35,067",CU-Kolkata,VNS-Varanasi
2556,Air India,AI - 770,20:15,12:40,16h 25m,"2 Stops (DEL, BOM)","38,007",CU-Kolkata,VNS-Varanasi
2557,IndiGo,6E - 2746,23:45,06:35,6h 50m,1 stop at Delhi,"9,096",CU-Kolkata,IXC-Chandigarh
2558,IndiGo,6E - 2716,21:35,06:35,9h,1 stop at Delhi,"9,096",CU-Kolkata,IXC-Chandigarh
2559,IndiGo,6E - 6869,20:35,06:35,10h,1 stop at Delhi,"10,323",CU-Kolkata,IXC-Chandigarh
2560,Vistara,UK - 708,20:20,18:15,21h 55m,1 stop at Delhi,"11,264",CU-Kolkata,IXC-Chandigarh
2561,Vistara,UK - 738,18:45,18:15,23h 30m,1 stop at Delhi,"11,264",CU-Kolkata,IXC-Chandigarh
2562,Vistara,UK - 778,15:20,18:15,26h 55m,1 stop at Delhi,"11,264",CU-Kolkata,IXC-Chandigarh
2563,IndiGo,6E - 759,15:15,22:05,6h 50m,1 stop at Delhi,"15,065",CU-Kolkata,IXC-Chandigarh
2564,IndiGo,6E - 2516,16:35,22:05,5h 30m,1 stop at Delhi,"16,065",CU-Kolkata,IXC-Chandigarh
2565,IndiGo,6E - 6444,15:55,22:50,6h 55m,1 stop at Ahmedabad,"16,808",CU-Kolkata,IXC-Chandigarh
2566,IndiGo,6E - 476,21:05,06:05,9h,1 stop at Pune,"16,808",CU-Kolkata,IXC-Chandigarh
2567,Vistara,UK - 708,20:20,14:35,18h 15m,"2 Stops (DEL, BLR)","24,260",CU-Kolkata,IXC-Chandigarh
2568,Vistara,UK - 738,18:45,14:35,19h 50m,"2 Stops (DEL, BLR)","24,922",CU-Kolkata,IXC-Chandigarh
2569,Vistara,UK - 778,15:20,14:35,23h 15m,"2 Stops (DEL, BLR)","24,922",CU-Kolkata,IXC-Chandigarh
2570,Vistara,UK - 778,15:20,14:35,23h 15m,"2 Stops (DEL, BLR)","24,922",CU-Kolkata,IXC-Chandigarh
2571,Vistara,UK - 778,15:20,14:35,23h 15m,"2 Stops (DEL, BLR)","24,922",CU-Kolkata,IXC-Chandigarh
2572,Go First,G8 - 537,16:40,07:35,14h 55m,1 stop at Ahmedabad,"26,323",CU-Kolkata,IXC-Chandigarh
2573,Vistara,UK - 774,20:45,08:15,11h 30m,1 stop at Mumbai,"31,916",CU-Kolkata,IXC-Chandigarh
2574,Vistara,UK - 774,20:45,19:20,22h 35m,1 stop at Mumbai,"31,916",CU-Kolkata,IXC-Chandigarh
2575,Vistara,UK - 776,17:35,08:15,14h 40m,1 stop at Mumbai,"32,862",CU-Kolkata,IXC-Chandigarh
2576,Vistara,UK - 776,17:35,19:20,25h 45m,1 stop at Mumbai,"32,862",CU-Kolkata,IXC-Chandigarh
2577,Vistara,UK - 708,20:20,19:20,23h,"2 Stops (DEL, BOM)","33,364",CU-Kolkata,IXC-Chandigarh
2578,Vistara,UK - 708,20:20,19:20,23h,"2 Stops (DEL, BOM)","33,364",CU-Kolkata,IXC-Chandigarh
2579,Vistara,UK - 708,20:20,19:20,23h,"2 Stops (DEL, BOM)","33,364",CU-Kolkata,IXC-Chandigarh
2580,Vistara,UK - 708,20:20,19:20,23h,"2 Stops (DEL, BOM)","33,364",CU-Kolkata,IXC-Chandigarh
2581,Vistara,UK - 708,20:20,19:20,23h,"2 Stops (DEL, BOM)","33,364",CU-Kolkata,IXC-Chandigarh
2582,Vistara,UK - 738,18:45,19:20,24h 35m,"2 Stops (DEL, BOM)","34,624",CU-Kolkata,IXC-Chandigarh
2583,Vistara,UK - 738,18:45,19:20,24h 35m,"2 Stops (DEL, BOM)","34,624",CU-Kolkata,IXC-Chandigarh
2584,Vistara,UK - 708,20:20,19:20,23h,"2 Stops (DEL, BOM)","35,653",CU-Kolkata,IXC-Chandigarh
2585,Vistara,UK - 738,18:45,19:20,24h 35m,"2 Stops (DEL, BOM)","35,653",CU-Kolkata,IXC-Chandigarh
2586,Vistara,UK - 778,15:20,08:15,16h 55m,"2 Stops (DEL, BOM)","40,212",CU-Kolkata,IXC-Chandigarh
2587,Vistara,UK - 778,15:20,08:15,16h 55m,"2 Stops (DEL, BOM)","41,262",CU-Kolkata,IXC-Chandigarh
2588,Vistara,UK - 778,15:20,08:15,16h 55m,"2 Stops (DEL, BOM)","43,362",CU-Kolkata,IXC-Chandigarh
2589,Vistara,UK - 778,15:20,08:15,16h 55m,"2 Stops (DEL, BOM)","46,512",CU-Kolkata,IXC-Chandigarh
2590,IndiGo,6E - 7234,16:40,17:50,1h 10m,Non Stop,"14,277",CU-Kolkata,IXR-Ranchi
2591,IndiGo,6E - 7674,18:35,20:00,1h 25m,Non Stop,"14,277",CU-Kolkata,IXR-Ranchi
2592,Vistara,UK - 708,20:20,19:50,23h 30m,1 stop at Delhi,"29,187",CU-Kolkata,IXR-Ranchi
2593,Vistara,UK - 738,18:45,19:50,25h 5m,1 stop at Delhi,"29,502",CU-Kolkata,IXR-Ranchi
2594,Vistara,UK - 774,20:45,19:50,23h 5m,"2 Stops (BOM, DEL)","56,276",CU-Kolkata,IXR-Ranchi
2595,Vistara,UK - 776,17:35,19:50,26h 15m,"2 Stops (BOM, DEL)","56,697",CU-Kolkata,IXR-Ranchi
2596,IndiGo,6E - 775,23:10,06:05,6h 55m,1 stop at Hyderabad,"6,087",CU-Kolkata,VTZ-Vishakhapatnam
2597,IndiGo,6E - 725,19:55,06:05,10h 10m,1 stop at Hyderabad,"6,087",CU-Kolkata,VTZ-Vishakhapatnam
2598,IndiGo,6E - 775,23:10,07:50,8h 40m,1 stop at Hyderabad,"10,880",CU-Kolkata,VTZ-Vishakhapatnam
2599,Air India,AI - 770,20:15,17:20,21h 5m,1 stop at Delhi,"11,117",CU-Kolkata,VTZ-Vishakhapatnam
2600,Air India,AI - 768,15:30,17:20,25h 50m,1 stop at Delhi,"11,117",CU-Kolkata,VTZ-Vishakhapatnam
2601,IndiGo,6E - 6908,18:00,23:20,5h 20m,1 stop at Hyderabad,"16,335",CU-Kolkata,VTZ-Vishakhapatnam
2602,Air India,AI - 526,19:00,17:20,22h 20m,"2 Stops (HYD, DEL)","29,082",CU-Kolkata,VTZ-Vishakhapatnam
2603,Air India,AI - 526,19:00,17:20,22h 20m,"2 Stops (HYD, DEL)","42,596",CU-Kolkata,VTZ-Vishakhapatnam
2604,Air India,AI - 785,17:00,17:20,24h 20m,"2 Stops (MAA, DEL)","48,161",CU-Kolkata,VTZ-Vishakhapatnam
2605,IndiGo,6E - 568,15:00,16:40,1h 40m,Non Stop,"6,487",CU-Kolkata,RPR-Raipur
2606,IndiGo,6E - 7192,17:35,20:00,2h 25m,Non Stop,"7,300",CU-Kolkata,RPR-Raipur
2607,Vistara,UK - 708,20:20,19:45,23h 25m,1 stop at Delhi,"21,522",CU-Kolkata,RPR-Raipur
2608,Vistara,UK - 738,18:45,19:45,25h,1 stop at Delhi,"21,837",CU-Kolkata,RPR-Raipur
2609,Vistara,UK - 708,20:20,08:20,12h,1 stop at Delhi,"24,882",CU-Kolkata,RPR-Raipur
2610,Vistara,UK - 738,18:45,08:20,13h 35m,1 stop at Delhi,"25,197",CU-Kolkata,RPR-Raipur
2611,Vistara,UK - 778,15:20,08:20,17h,1 stop at Delhi,"25,617",CU-Kolkata,RPR-Raipur
2612,Vistara,UK - 774,20:45,19:45,23h,"2 Stops (BOM, DEL)","48,611",CU-Kolkata,RPR-Raipur
2613,Vistara,UK - 776,17:35,19:45,26h 10m,"2 Stops (BOM, DEL)","49,557",CU-Kolkata,RPR-Raipur
2614,IndiGo,6E - 291,20:55,22:45,1h 50m,Non Stop,"6,043",CU-Kolkata,NAG-Nagpur
2615,IndiGo,6E - 898,19:10,06:55,11h 45m,1 stop at Delhi,"10,079",CU-Kolkata,NAG-Nagpur
2616,IndiGo,6E - 6869,20:35,06:55,10h 20m,1 stop at Delhi,"10,655",CU-Kolkata,NAG-Nagpur
2617,IndiGo,6E - 2746,23:45,06:55,7h 10m,1 stop at Delhi,"12,230",CU-Kolkata,NAG-Nagpur
2618,IndiGo,6E - 2716,21:35,06:55,9h 20m,1 stop at Delhi,"12,230",CU-Kolkata,NAG-Nagpur
2619,IndiGo,6E - 572,21:25,07:15,9h 50m,1 stop at Ahmedabad,"21,312",CU-Kolkata,NAG-Nagpur
2620,IndiGo,6E - 476,21:05,05:30,8h 25m,1 stop at Pune,"23,885",CU-Kolkata,NAG-Nagpur
2621,IndiGo,6E - 476,21:05,04:15,7h 10m,1 stop at Pune,"9,699",CU-Kolkata,TRV-Thiruvananthapuram
2622,IndiGo,6E - 6965,15:50,23:10,7h 20m,1 stop at Mumbai,"11,335",CU-Kolkata,TRV-Thiruvananthapuram
2623,IndiGo,6E - 946,23:55,06:55,7h,1 stop at Chennai,"12,266",CU-Kolkata,TRV-Thiruvananthapuram
2624,IndiGo,6E - 6314,19:55,07:10,11h 15m,1 stop at Bengaluru,"12,266",CU-Kolkata,TRV-Thiruvananthapuram
2625,Vistara,UK - 708,20:20,11:25,15h 5m,1 stop at Delhi,"13,445",CU-Kolkata,TRV-Thiruvananthapuram
2626,Vistara,UK - 738,18:45,11:25,16h 40m,1 stop at Delhi,"14,107",CU-Kolkata,TRV-Thiruvananthapuram
2627,IndiGo,6E - 6683,23:20,07:10,7h 50m,1 stop at Bengaluru,"14,391",CU-Kolkata,TRV-Thiruvananthapuram
2628,IndiGo,6E - 573,21:20,07:10,9h 50m,1 stop at Bengaluru,"14,391",CU-Kolkata,TRV-Thiruvananthapuram
2629,Vistara,UK - 778,15:20,11:25,20h 5m,1 stop at Delhi,"14,915",CU-Kolkata,TRV-Thiruvananthapuram
2630,Air India,AI - 770,20:15,18:15,22h,1 stop at Delhi,"15,947",CU-Kolkata,TRV-Thiruvananthapuram
2631,Air India,AI - 768,15:30,18:15,26h 45m,1 stop at Delhi,"15,947",CU-Kolkata,TRV-Thiruvananthapuram
2632,IndiGo,6E - 892,14:35,22:00,7h 25m,1 stop at Chennai,"17,244",CU-Kolkata,TRV-Thiruvananthapuram
2633,Air India,AI - 526,19:00,18:15,23h 15m,"2 Stops (HYD, DEL)","31,287",CU-Kolkata,TRV-Thiruvananthapuram
2634,Air India,AI - 526,19:00,18:15,23h 15m,"2 Stops (HYD, DEL)","44,801",CU-Kolkata,TRV-Thiruvananthapuram
2635,Air India,AI - 785,17:00,18:15,25h 15m,"2 Stops (MAA, DEL)","50,366",CU-Kolkata,TRV-Thiruvananthapuram
2636,IndiGo,6E - 775,23:10,07:40,8h 30m,1 stop at Hyderabad,"7,170",CU-Kolkata,CCJ-Kozhikode
2637,IndiGo,6E - 725,19:55,07:40,11h 45m,1 stop at Hyderabad,"7,170",CU-Kolkata,CCJ-Kozhikode
2638,Air India,AI - 770,20:15,10:10,13h 55m,"2 Stops (DEL, CNN)","13,894",CU-Kolkata,CCJ-Kozhikode
2639,Air India,AI - 768,15:30,10:10,18h 40m,"2 Stops (DEL, CNN)","13,894",CU-Kolkata,CCJ-Kozhikode
2640,IndiGo,6E - 757,16:45,21:30,4h 45m,1 stop at Bengaluru,"15,002",CU-Kolkata,CCJ-Kozhikode
2641,IndiGo,6E - 2746,23:45,06:45,7h,1 stop at Delhi,"5,947",CU-Kolkata,IDR-Indore
2642,IndiGo,6E - 2716,21:35,06:45,9h 10m,1 stop at Delhi,"5,947",CU-Kolkata,IDR-Indore
2643,IndiGo,6E - 6869,20:35,06:45,10h 10m,1 stop at Delhi,"5,947",CU-Kolkata,IDR-Indore
2644,IndiGo,6E - 898,19:10,06:45,11h 35m,1 stop at Delhi,"5,947",CU-Kolkata,IDR-Indore
2645,IndiGo,6E - 568,15:00,21:05,6h 5m,1 stop at Raipur,"7,580",CU-Kolkata,IDR-Indore
2646,IndiGo,6E - 946,23:55,11:55,12h,"2 Stops (MAA, RPR)","9,972",CU-Kolkata,IDR-Indore
2647,IndiGo,6E - 775,23:10,07:35,8h 25m,1 stop at Hyderabad,"11,075",CU-Kolkata,IDR-Indore
2648,IndiGo,6E - 725,19:55,07:35,11h 40m,1 stop at Hyderabad,"11,075",CU-Kolkata,IDR-Indore
2649,IndiGo,6E - 572,21:25,07:10,9h 45m,1 stop at Ahmedabad,"13,490",CU-Kolkata,IDR-Indore
2650,Vistara,UK - 708,20:20,07:25,11h 5m,1 stop at Delhi,"15,222",CU-Kolkata,IDR-Indore
2651,Vistara,UK - 708,20:20,19:20,23h,1 stop at Delhi,"15,222",CU-Kolkata,IDR-Indore
2652,Vistara,UK - 738,18:45,07:25,12h 40m,1 stop at Delhi,"15,537",CU-Kolkata,IDR-Indore
2653,Vistara,UK - 778,15:20,07:25,16h 5m,1 stop at Delhi,"15,537",CU-Kolkata,IDR-Indore
2654,Vistara,UK - 738,18:45,19:20,24h 35m,1 stop at Delhi,"15,537",CU-Kolkata,IDR-Indore
2655,IndiGo,6E - 759,15:15,22:50,7h 35m,1 stop at Delhi,"16,325",CU-Kolkata,IDR-Indore
2656,IndiGo,6E - 2516,16:35,22:50,6h 15m,1 stop at Delhi,"18,845",CU-Kolkata,IDR-Indore
2657,IndiGo,6E - 757,16:45,23:00,6h 15m,1 stop at Bengaluru,"22,940",CU-Kolkata,IDR-Indore
2658,Vistara,UK - 774,20:45,19:20,22h 35m,"2 Stops (BOM, DEL)","42,311",CU-Kolkata,IDR-Indore
2659,Vistara,UK - 776,17:35,19:20,25h 45m,"2 Stops (BOM, DEL)","43,257",CU-Kolkata,IDR-Indore
2660,IndiGo,6E - 5925,18:40,21:15,2h 35m,Non Stop,"8,400",CU-Kolkata,ATQ-Amritsar
2661,Vistara,UK - 708,20:20,09:10,12h 50m,1 stop at Delhi,"13,962",CU-Kolkata,ATQ-Amritsar
2662,Vistara,UK - 738,18:45,09:10,14h 25m,1 stop at Delhi,"14,277",CU-Kolkata,ATQ-Amritsar
2663,Vistara,UK - 778,15:20,09:10,17h 50m,1 stop at Delhi,"14,277",CU-Kolkata,ATQ-Amritsar
2664,Vistara,UK - 708,20:20,14:50,18h 30m,1 stop at Delhi,"14,697",CU-Kolkata,ATQ-Amritsar
2665,Vistara,UK - 738,18:45,14:50,20h 5m,1 stop at Delhi,"15,012",CU-Kolkata,ATQ-Amritsar
2666,Vistara,UK - 778,15:20,14:50,23h 30m,1 stop at Delhi,"15,012",CU-Kolkata,ATQ-Amritsar
2667,Air India,AI - 768,15:30,22:25,6h 55m,1 stop at Delhi,"24,641",CU-Kolkata,ATQ-Amritsar
2668,Air India,AI - 770,20:15,06:15,10h,1 stop at Delhi,"24,641",CU-Kolkata,ATQ-Amritsar
2669,Air India,AI - 768,15:30,06:15,14h 45m,1 stop at Delhi,"24,641",CU-Kolkata,ATQ-Amritsar
2670,Air India,AI - 770,20:15,22:25,26h 10m,1 stop at Delhi,"24,641",CU-Kolkata,ATQ-Amritsar
2671,Air India,AI - 768,15:30,08:35,17h 5m,"2 Stops (DEL, BOM)","44,696",CU-Kolkata,ATQ-Amritsar
2672,IndiGo,6E - 2746,23:45,09:05,9h 20m,1 stop at Delhi,"7,117",CU-Kolkata,IXJ-Jammu
2673,IndiGo,6E - 2746,23:45,11:10,11h 25m,1 stop at Delhi,"7,117",CU-Kolkata,IXJ-Jammu
2674,IndiGo,6E - 2716,21:35,09:05,11h 30m,1 stop at Delhi,"7,117",CU-Kolkata,IXJ-Jammu
2675,Vistara,UK - 708,20:20,13:20,17h,"2 Stops (DEL, SXR)","10,343",CU-Kolkata,IXJ-Jammu
2676,Vistara,UK - 738,18:45,13:20,18h 35m,"2 Stops (DEL, SXR)","10,343",CU-Kolkata,IXJ-Jammu
2677,Vistara,UK - 778,15:20,13:20,22h,"2 Stops (DEL, SXR)","11,151",CU-Kolkata,IXJ-Jammu
2678,Air India,AI - 770,20:15,12:20,16h 5m,1 stop at Delhi,"12,251",CU-Kolkata,IXJ-Jammu
2679,Air India,AI - 768,15:30,12:20,20h 50m,1 stop at Delhi,"12,251",CU-Kolkata,IXJ-Jammu
2680,SpiceJet,SG - 8252,21:45,10:40,12h 55m,1 stop at Delhi,"13,303",CU-Kolkata,IXJ-Jammu
2681,SpiceJet,SG - 8264,15:40,10:40,19h,1 stop at Delhi,"13,303",CU-Kolkata,IXJ-Jammu
2682,Vistara,UK - 708,20:20,14:55,18h 35m,1 stop at Delhi,"17,847",CU-Kolkata,IXJ-Jammu
2683,Vistara,UK - 738,18:45,14:55,20h 10m,1 stop at Delhi,"18,162",CU-Kolkata,IXJ-Jammu
2684,Vistara,UK - 778,15:20,14:55,23h 35m,1 stop at Delhi,"18,582",CU-Kolkata,IXJ-Jammu
